vehicle_make,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
AB,CU,0.557521158895124,2020,47,0.21875,1.0593220338983051,1.2000000000000004,0.6666666666666666,True
AB,CU,0.557521158895124,2021,2,0.21875,0.7415254237288136,1.3333333333333333,0.6666666666666666,True
AB,CU,0.557521158895124,2021,5,0.21875,0.7415254237288135,0.9333333333333332,0.6666666666666666,True
AB,CU,0.557521158895124,2021,9,0.21875,1.0593220338983051,0.6,0.6666666666666666,True
AB,CV,0.9435147671892431,2020,43,0.78125,1.5889830508474574,0.9333333333333332,0.6666666666666666,True
AB,CW,0.4696939194913477,2020,3,0.671875,1.1652542372881356,1.4666666666666668,0.6666666666666666,True
AB,CW,0.4696939194913477,2020,19,0.671875,1.1652542372881356,0.7333333333333334,0.6666666666666666,True
AB,CW,0.4696939194913477,2020,23,0.671875,1.1652542372881356,1.2,1.3333333333333333,True
AB,CW,0.4696939194913477,2020,27,0.671875,1.1652542372881356,0.4666666666666666,0.6666666666666666,True
AB,CW,0.4696939194913477,2020,35,0.671875,1.1652542372881354,1.5333333333333334,0.6666666666666666,True
AB,CW,0.4696939194913477,2020,44,0.671875,1.1652542372881356,1.0666666666666667,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,2,0.203125,0.7860169491525424,2.3333333333333335,2.0,True
AB,CX,0.7012171082983132,2020,9,0.203125,0.5895127118644067,1.666666666666667,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,18,0.203125,0.635593220338983,3.3333333333333335,2.0,True
AB,CX,0.7012171082983132,2020,19,0.203125,0.635593220338983,0.9333333333333332,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,23,0.203125,0.5958686440677966,1.6666666666666667,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,24,0.203125,0.5958686440677966,0.9333333333333332,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,25,0.203125,0.5958686440677966,6.066666666666666,1.3333333333333333,True
AB,CX,0.7012171082983132,2020,28,0.203125,0.6237059418335902,10.200000000000001,2.0,True
AB,CX,0.7012171082983132,2020,31,0.203125,0.6355932203389829,1.5333333333333334,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,33,0.203125,0.6653866525423728,5.133333333333334,2.6666666666666665,True
AB,CX,0.7012171082983132,2020,34,0.203125,0.5958686440677966,3.533333333333333,1.3333333333333333,True
AB,CX,0.7012171082983132,2020,35,0.203125,0.7944915254237288,0.4666666666666666,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,36,0.203125,0.6951800847457628,2.3333333333333335,1.3333333333333333,True
AB,CX,0.7012171082983132,2020,37,0.203125,0.5958686440677966,1.2666666666666666,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,40,0.203125,0.5958686440677965,1.9333333333333336,0.6666666666666666,True
AB,CX,0.7012171082983132,2020,45,0.203125,0.6455243644067796,5.933333333333334,2.6666666666666665,True
AB,CX,0.7012171082983132,2021,8,0.203125,0.5561440677966102,1.0666666666666667,0.6666666666666666,True
AB,CY,0.4546876703825797,2020,7,0.390625,0.8474576271186439,0.9333333333333332,0.6666666666666666,True
AB,CY,0.4546876703825797,2020,16,0.390625,0.847457627118644,0.4666666666666666,0.6666666666666666,True
AB,CY,0.4546876703825797,2020,30,0.390625,0.847457627118644,0.5333333333333333,0.6666666666666666,True
AB,CY,0.4546876703825797,2020,35,0.390625,0.8474576271186439,1.9333333333333336,0.6666666666666666,True
AB,CY,0.4546876703825797,2020,41,0.390625,0.8474576271186439,0.9333333333333332,0.6666666666666666,True
AB,CY,0.4546876703825797,2020,49,0.390625,0.8474576271186439,3.0,1.3333333333333333,True
AB,CY,0.4546876703825797,2020,53,0.390625,0.847457627118644,1.3333333333333333,0.6666666666666666,True
AB,CY,0.4546876703825797,2021,1,0.390625,0.8474576271186439,1.666666666666667,0.6666666666666666,True
AB,CY,0.4546876703825797,2021,5,0.390625,0.847457627118644,1.4000000000000001,0.6666666666666666,True
AB,CY,0.4546876703825797,2021,11,0.390625,0.8686440677966102,0.6,0.6666666666666666,True
AB,CZ,1.1244537272368873,2020,27,1.515625,0.8474576271186439,0.7333333333333334,0.6666666666666666,True
AB,DA,0.641192111863241,2020,13,0.53125,0.8474576271186439,1.1333333333333335,0.6666666666666666,True
AB,DA,0.641192111863241,2020,29,0.53125,0.847457627118644,0.6,0.6666666666666666,True
AB,DA,0.641192111863241,2020,30,0.53125,0.847457627118644,1.3333333333333333,0.6666666666666666,True
AB,DA,0.641192111863241,2020,33,0.53125,0.847457627118644,1.4000000000000001,0.6666666666666666,True
AB,DA,0.641192111863241,2020,36,0.53125,0.847457627118644,0.5333333333333333,0.6666666666666666,True
AB,DA,0.641192111863241,2020,52,0.53125,0.8474576271186439,2.2,0.6666666666666666,True
AB,DA,0.641192111863241,2021,5,0.53125,0.847457627118644,1.7333333333333334,1.3333333333333333,True
AB,DB,1.5476316297172383,2020,12,1.53125,0.847457627118644,1.1333333333333333,0.6666666666666666,True
AB,DB,1.5476316297172383,2020,31,1.53125,0.951271186440678,0.6,0.6666666666666666,True
AB,DC,1.8356903797277233,2020,7,1.578125,1.324152542372881,1.5333333333333334,0.6666666666666666,True
AB,DC,1.8356903797277233,2020,10,1.578125,1.324152542372881,1.1333333333333335,0.6666666666666666,True
AB,DC,1.8356903797277233,2020,13,1.578125,1.191737288135593,1.9333333333333336,1.3333333333333333,True
AB,DC,1.8356903797277233,2020,28,1.578125,1.324152542372881,1.5333333333333334,0.6666666666666666,True
AB,DC,1.8356903797277233,2020,29,1.578125,1.3241525423728813,2.9333333333333336,1.3333333333333333,True
AB,DC,1.8356903797277233,2020,30,1.578125,1.3241525423728813,2.066666666666667,1.3333333333333333,True
AB,DC,1.8356903797277233,2020,39,1.578125,1.324152542372881,1.6000000000000003,0.6666666666666666,True
AB,DC,1.8356903797277233,2020,41,1.578125,1.3241525423728813,1.4666666666666668,0.6666666666666666,True
AB,DC,1.8356903797277233,2020,42,1.578125,1.3241525423728813,1.2,0.6666666666666666,True
AB,DC,1.8356903797277233,2020,46,1.578125,1.3241525423728813,2.733333333333334,1.3333333333333333,True
AB,DC,1.8356903797277233,2021,6,1.578125,1.0974576271186438,1.666666666666667,0.6666666666666666,True
AB,DC,1.8356903797277233,2021,8,1.578125,1.3718220338983051,1.3333333333333333,0.6666666666666666,True
AB,DC,1.8356903797277233,2021,9,1.578125,1.371822033898305,1.5333333333333334,0.6666666666666666,True
AB,DC,1.8356903797277233,2021,11,1.578125,1.4830508474576272,1.2666666666666666,0.6666666666666666,True
AB,DD,1.089601315248664,2020,18,1.375,0.9516949152542371,2.4000000000000004,1.3333333333333333,True
AB,DD,1.089601315248664,2020,28,1.375,1.0677966101694916,0.9333333333333332,0.6666666666666666,True
AB,DD,1.089601315248664,2020,29,1.375,1.0677966101694916,1.7333333333333334,0.6666666666666666,True
AB,DD,1.089601315248664,2020,32,1.375,0.8542372881355933,1.5333333333333332,0.6666666666666666,True
AB,DD,1.089601315248664,2020,34,1.375,1.0677966101694916,0.6,0.6666666666666666,True
AB,DD,1.089601315248664,2021,7,1.375,1.101694915254237,2.8000000000000007,0.6666666666666666,True
AB,DD,1.089601315248664,2021,11,1.375,1.1016949152542372,0.6,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,5,1.546875,0.7627118644067795,1.4666666666666668,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,9,1.546875,0.6779661016949152,0.9333333333333332,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,19,1.546875,0.8474576271186439,0.8000000000000002,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,22,1.546875,0.8103813559322034,2.1333333333333333,1.3333333333333333,True
AB,DF,1.5522199015241116,2020,23,1.546875,0.7203389830508474,1.1333333333333333,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,26,1.546875,0.9004237288135594,1.2,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,30,1.546875,0.9004237288135594,1.7333333333333334,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,33,1.546875,0.9004237288135594,0.6666666666666666,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,36,1.546875,0.7627118644067795,1.4666666666666668,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,38,1.546875,0.9533898305084745,1.5333333333333334,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,40,1.546875,0.9533898305084745,0.9333333333333332,0.6666666666666666,True
AB,DF,1.5522199015241116,2020,44,1.546875,0.9533898305084746,1.5333333333333332,1.3333333333333333,True
AB,DF,1.5522199015241116,2021,5,1.546875,0.9533898305084746,0.5333333333333333,0.6666666666666666,True
AB,DF,1.5522199015241116,2021,8,1.546875,0.7627118644067796,3.8666666666666667,1.3333333333333333,True
AB,DF,1.5522199015241116,2021,9,1.546875,0.9533898305084746,1.0666666666666667,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,12,1.53125,0.7944915254237288,0.3333333333333333,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,14,1.53125,0.7944915254237288,0.7999999999999999,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,18,1.53125,0.7944915254237287,0.8000000000000002,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,19,1.53125,0.7944915254237287,0.9333333333333332,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,21,1.53125,0.7944915254237287,1.5333333333333334,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,23,1.53125,0.7944915254237287,1.2000000000000004,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,24,1.53125,0.7944915254237287,0.9333333333333332,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,25,1.53125,0.7944915254237287,0.9333333333333332,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,26,1.53125,0.7944915254237287,1.5333333333333334,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,28,1.53125,0.7944915254237287,1.4666666666666668,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,42,1.53125,0.7944915254237288,1.5999999999999999,0.6666666666666666,True
AB,DG,1.5565565313671708,2020,44,1.53125,0.7944915254237288,1.3333333333333333,0.6666666666666666,True
AB,DG,1.5565565313671708,2021,5,1.53125,1.0593220338983051,0.4666666666666666,0.6666666666666666,True
AB,DG,1.5565565313671708,2021,6,1.53125,1.0593220338983051,1.0666666666666667,0.6666666666666666,True
AB,DG,1.5565565313671708,2021,8,1.53125,1.0593220338983051,1.5333333333333334,0.6666666666666666,True
AB,DG,1.5565565313671708,2021,9,1.53125,0.7944915254237288,1.2,0.6666666666666666,True
AB,DG,1.5565565313671708,2021,12,1.53125,1.0593220338983051,0.5333333333333333,0.6666666666666666,False
AB,DH,1.5195693567192599,2020,5,1.578125,0.6779661016949151,1.666666666666667,0.6666666666666666,True
AB,DH,1.5195693567192599,2020,10,1.578125,0.6779661016949151,0.9333333333333332,0.6666666666666666,True
AB,DH,1.5195693567192599,2020,18,1.578125,0.6779661016949152,1.5999999999999999,0.6666666666666666,True
AB,DH,1.5195693567192599,2020,20,1.578125,0.6779661016949152,1.0,0.6666666666666666,True
AB,DH,1.5195693567192599,2020,50,1.578125,0.6779661016949151,0.9333333333333332,0.6666666666666666,True
AB,DH,1.5195693567192599,2020,53,1.578125,0.6779661016949152,2.2,0.6666666666666666,True
AB,DI,1.4116107602103727,2020,4,1.375,0.7838983050847457,0.9333333333333332,0.6666666666666666,True
AB,DI,1.4116107602103727,2020,41,1.375,0.7838983050847458,0.4666666666666666,0.6666666666666666,True
AB,DJ,1.4283113985421543,2020,30,1.46875,0.8421610169491526,1.0666666666666667,0.6666666666666666,True
AB,DJ,1.4283113985421543,2020,45,1.46875,0.8421610169491524,1.8000000000000005,0.6666666666666666,True
AB,DL,1.6974089265792631,2020,18,1.421875,0.9004237288135594,0.5333333333333333,0.6666666666666666,True
AB,DL,1.6974089265792631,2020,36,1.421875,0.9004237288135593,1.6000000000000003,0.6666666666666666,True
AB,DL,1.6974089265792631,2021,4,1.421875,0.6885593220338984,1.5333333333333332,0.6666666666666666,True
AB,DM,1.7901180200810287,2020,28,1.546875,1.3983050847457628,1.0666666666666667,0.6666666666666666,True
AB,DM,1.7901180200810287,2020,38,1.546875,1.3983050847457628,1.2,0.6666666666666666,True
AB,DN,1.7402006425258143,2020,7,1.578125,1.3983050847457628,1.2666666666666666,0.6666666666666666,True
AB,DO,1.028053884932518,2020,2,1.5625,0.9533898305084746,0.5333333333333333,0.6666666666666666,True
AB,DO,1.028053884932518,2020,12,1.5625,0.7627118644067796,0.7999999999999999,0.6666666666666666,True
AB,DO,1.028053884932518,2020,19,1.5625,0.9533898305084747,0.4666666666666666,0.6666666666666666,True
AB,DO,1.028053884932518,2020,25,1.5625,0.9533898305084745,0.9333333333333332,0.6666666666666666,True
AB,DO,1.028053884932518,2020,27,1.5625,0.9533898305084745,0.9333333333333332,0.6666666666666666,True
AB,DO,1.028053884932518,2020,40,1.5625,0.9533898305084745,0.9333333333333332,0.6666666666666666,True
AB,DO,1.028053884932518,2020,45,1.5625,0.9533898305084746,2.533333333333333,1.3333333333333333,True
AB,DQ,0.8336311096571798,2020,31,0.75,1.0593220338983051,0.5333333333333333,0.6666666666666666,True
AB,DQ,0.8336311096571798,2020,37,0.75,1.0593220338983051,1.9333333333333336,0.6666666666666666,True
AB,DQ,0.8336311096571798,2021,6,0.75,1.059322033898305,1.666666666666667,0.6666666666666666,True
AB,DR,0.8336311096571798,2020,21,0.75,0.7944915254237288,0.6666666666666666,0.6666666666666666,True
AB,DR,0.8336311096571798,2020,26,0.75,0.7944915254237288,0.9333333333333332,0.6666666666666666,True
AB,DR,0.8336311096571798,2020,36,0.75,0.7944915254237288,0.9333333333333332,0.6666666666666666,True
AB,DR,0.8336311096571798,2021,4,0.75,0.7944915254237287,1.0666666666666669,0.6666666666666666,True
AB,DR,0.8336311096571798,2021,8,0.75,0.7944915254237288,1.4000000000000001,0.6666666666666666,True
AB,DR,0.8336311096571798,2021,10,0.75,0.7944915254237287,2.0000000000000004,0.6666666666666666,True
AB,DT,1.821892012045262,2020,5,1.609375,1.3241525423728813,1.3333333333333333,0.6666666666666666,True
AB,DT,1.821892012045262,2020,14,1.609375,1.0593220338983051,1.4666666666666668,0.6666666666666666,True
AB,DT,1.821892012045262,2020,29,1.609375,1.3241525423728813,2.533333333333333,1.3333333333333333,True
AB,DT,1.821892012045262,2020,30,1.609375,1.3241525423728813,2.733333333333334,1.3333333333333333,True
AB,DT,1.821892012045262,2020,34,1.609375,1.3241525423728813,0.4666666666666666,0.6666666666666666,True
AB,DT,1.821892012045262,2021,11,1.609375,1.3718220338983051,1.8,0.6666666666666666,True
AB,DU,1.2281427984263988,2020,14,1.5,0.8421610169491526,0.9333333333333332,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,5,1.5625,0.9745762711864406,1.2666666666666666,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,7,1.5625,1.00635593220339,0.6666666666666666,1.3333333333333333,True
AB,DV,1.1727522081582324,2020,11,1.5625,1.0381355932203389,2.0,1.3333333333333333,True
AB,DV,1.1727522081582324,2020,13,1.5625,1.0381355932203387,1.666666666666667,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,18,1.5625,1.0381355932203389,1.4000000000000001,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,19,1.5625,1.0381355932203389,0.9333333333333332,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,20,1.5625,1.0381355932203389,1.1333333333333333,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,21,1.5625,1.0381355932203389,1.1333333333333333,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,25,1.5625,1.0381355932203389,1.5333333333333334,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,27,1.5625,1.0381355932203389,1.6000000000000003,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,29,1.5625,1.0381355932203389,1.5333333333333334,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,34,1.5625,1.0381355932203389,1.0666666666666667,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,35,1.5625,1.0381355932203389,2.1333333333333333,1.3333333333333333,True
AB,DV,1.1727522081582324,2020,36,1.5625,1.0381355932203389,0.9333333333333332,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,40,1.5625,1.1016949152542372,0.4666666666666666,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,45,1.5625,1.101694915254237,1.2000000000000004,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,46,1.5625,1.1016949152542372,0.6,0.6666666666666666,True
AB,DV,1.1727522081582324,2020,52,1.5625,0.7711864406779659,1.4666666666666668,0.6666666666666666,True
AB,DV,1.1727522081582324,2021,4,1.5625,0.8983050847457628,0.9333333333333332,0.6666666666666666,True
AB,DV,1.1727522081582324,2021,5,1.5625,1.1228813559322033,0.6,0.6666666666666666,True
AB,DV,1.1727522081582324,2021,6,1.5625,0.8983050847457625,1.4000000000000001,0.6666666666666666,True
AB,DV,1.1727522081582324,2021,9,1.5625,1.1228813559322033,1.8,1.3333333333333333,True
AB,DV,1.1727522081582324,2021,12,1.5625,1.1228813559322033,0.4666666666666666,0.6666666666666666,False
AB,DW,1.1300821191608579,2019,51,1.5625,0.9110169491525423,2.2,0.6666666666666666,True
AB,DX,0.8411510103424847,2020,9,0.734375,0.9533898305084745,0.9333333333333332,0.6666666666666666,True
AB,DX,0.8411510103424847,2020,13,0.734375,1.048728813559322,0.5333333333333333,0.6666666666666666,True
AB,DX,0.8411510103424847,2020,17,0.734375,1.048728813559322,0.9333333333333332,0.6666666666666666,True
AB,DX,0.8411510103424847,2020,28,0.734375,1.048728813559322,1.8,0.6666666666666666,True
AB,DX,0.8411510103424847,2020,29,0.734375,1.048728813559322,1.8,0.6666666666666666,True
AB,DX,0.8411510103424847,2020,41,0.734375,1.0487288135593218,1.666666666666667,0.6666666666666666,True
AB,DX,0.8411510103424847,2020,42,0.734375,1.048728813559322,1.6666666666666667,1.3333333333333333,True
AB,DX,0.8411510103424847,2021,7,0.734375,1.0487288135593218,1.4000000000000004,0.6666666666666666,True
AB,DX,0.8411510103424847,2021,8,0.734375,1.048728813559322,0.9333333333333332,0.6666666666666666,True
AB,DY,0.982204719125628,2020,8,1.421875,1.0169491525423728,2.6666666666666665,1.3333333333333333,True
AB,DY,0.982204719125628,2020,9,1.421875,1.0169491525423728,1.2666666666666666,0.6666666666666666,True
AB,DY,0.982204719125628,2020,10,1.421875,1.0169491525423728,0.9333333333333332,0.6666666666666666,True
AB,DY,0.982204719125628,2020,20,1.421875,0.8135593220338981,1.1333333333333335,0.6666666666666666,True
AB,DY,0.982204719125628,2020,21,1.421875,1.0169491525423728,0.9333333333333332,0.6666666666666666,True
AB,DY,0.982204719125628,2020,26,1.421875,0.8135593220338981,0.8000000000000002,0.6666666666666666,True
AB,DY,0.982204719125628,2020,39,1.421875,1.0169491525423726,1.0666666666666669,0.6666666666666666,True
AB,DY,0.982204719125628,2021,5,1.421875,0.8135593220338984,1.9333333333333333,0.6666666666666666,True
AB,DY,0.982204719125628,2021,8,1.421875,0.8135593220338981,1.666666666666667,0.6666666666666666,True
AB,DY,0.982204719125628,2021,9,1.421875,0.8135593220338984,1.2,0.6666666666666666,True
AB,DY,0.982204719125628,2021,12,1.421875,1.0169491525423728,1.6000000000000003,0.6666666666666666,False
AB,DZ,1.5476316297172383,2020,2,1.53125,1.0381355932203389,1.2666666666666666,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,7,1.53125,1.1016949152542372,0.4666666666666666,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,9,1.53125,0.8813559322033898,1.0666666666666667,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,11,1.53125,0.8813559322033897,0.9333333333333332,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,12,1.53125,0.8813559322033897,1.5333333333333334,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,23,1.53125,1.260593220338983,1.0000000000000002,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,28,1.53125,1.2605932203389831,1.2,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,40,1.53125,1.260593220338983,1.0000000000000002,0.6666666666666666,True
AB,DZ,1.5476316297172383,2020,41,1.53125,1.260593220338983,2.0000000000000004,0.6666666666666666,True
AB,DZ,1.5476316297172383,2021,2,1.53125,1.2605932203389831,1.6666666666666667,0.6666666666666666,True
AB,DZ,1.5476316297172383,2021,6,1.53125,1.2605932203389831,0.4666666666666666,0.6666666666666666,True
AB,DZ,1.5476316297172383,2021,8,1.53125,1.2605932203389831,0.6,0.6666666666666666,True
AB,DZ,1.5476316297172383,2021,10,1.53125,1.2605932203389831,0.9333333333333332,0.6666666666666666,True
AB,DZ,1.5476316297172383,2021,11,1.53125,1.2605932203389831,0.9333333333333332,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,10,1.53125,1.1016949152542372,2.533333333333333,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,20,1.53125,0.8262711864406779,1.4666666666666668,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,23,1.53125,1.1016949152542372,1.1333333333333335,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,25,1.53125,0.8262711864406779,1.1333333333333335,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,35,1.53125,0.7711864406779663,1.5333333333333332,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,38,1.53125,0.7711864406779662,1.5333333333333334,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,40,1.53125,1.1016949152542372,0.5333333333333333,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,46,1.53125,1.1016949152542372,0.4666666666666666,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,49,1.53125,0.8262711864406779,2.066666666666667,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,50,1.53125,0.8262711864406779,1.5333333333333334,0.6666666666666666,True
AB,EB,1.5565565313671708,2020,51,1.53125,0.8262711864406779,1.9333333333333336,0.6666666666666666,True
AB,EB,1.5565565313671708,2021,12,1.53125,1.228813559322034,1.0666666666666667,0.6666666666666666,False
AB,EC,1.028053884932518,2020,44,1.546875,1.6949152542372878,1.0000000000000002,0.6666666666666666,True
