vehicle_category,garage,year_week,reachable_population,year,month,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
LOW END,KW,202114,4.028356513255424,2021,4,2.578125,1.25,2.176470588235294,1.176470588235294,False
LOW END,KX,202012,3.7140443719881238,2020,3,2.5625,0.9745762711864406,1.1176470588235292,0.588235294117647,True
LOW END,KX,202015,3.7140443719881238,2020,4,2.5625,1.2182203389830508,0.588235294117647,0.588235294117647,True
LOW END,KX,202017,3.7140443719881238,2020,4,2.5625,1.2182203389830508,1.0588235294117647,0.588235294117647,True
LOW END,KX,202031,3.7140443719881238,2020,7,2.5625,1.2182203389830508,0.6470588235294118,0.588235294117647,True
LOW END,KX,202042,3.7140443719881238,2020,10,2.5625,1.2182203389830506,1.0,0.588235294117647,True
LOW END,KX,202045,3.7140443719881238,2020,11,2.5625,0.9136652542372881,1.0,0.588235294117647,True
LOW END,KX,202047,3.7140443719881238,2020,11,2.5625,1.2182203389830508,0.6470588235294118,0.588235294117647,True
LOW END,KX,202048,3.7140443719881238,2020,11,2.5625,1.2182203389830508,2.2941176470588234,1.176470588235294,True
LOW END,KX,202051,3.7140443719881238,2020,12,2.5625,1.2182203389830508,0.7647058823529411,0.588235294117647,True
LOW END,KX,202110,3.7140443719881238,2021,3,2.5625,1.2182203389830508,0.3529411764705882,0.588235294117647,True
LOW END,KX,202111,3.7140443719881238,2021,3,2.5625,1.2182203389830508,0.9411764705882353,0.588235294117647,True
LOW END,KX,202113,3.7140443719881238,2021,3,2.5625,1.2182203389830508,1.0588235294117647,0.588235294117647,True
LOW END,KX,202113,3.7140443719881238,2021,4,2.5625,1.2182203389830508,1.8823529411764706,0.588235294117647,False
LOW END,KY,202006,3.6133436949626434,2020,2,2.59375,0.9004237288135594,0.2941176470588235,0.588235294117647,True
LOW END,KY,202026,3.6133436949626434,2020,6,2.59375,0.9004237288135594,1.1176470588235292,0.588235294117647,True
LOW END,KY,202113,3.6133436949626434,2021,3,2.59375,0.9004237288135594,1.0588235294117647,0.588235294117647,True
LOW END,LA,202016,4.1454358853069,2020,4,2.546875,1.228813559322034,0.9999999999999999,0.588235294117647,True
LOW END,LA,202019,4.1454358853069,2020,5,2.546875,1.228813559322034,0.8235294117647057,0.588235294117647,True
LOW END,LA,202048,4.1454358853069,2020,11,2.546875,1.228813559322034,0.5294117647058824,0.588235294117647,True
LOW END,LA,202106,4.1454358853069,2021,2,2.546875,1.2288135593220337,1.0,0.588235294117647,True
LOW END,LA,202113,4.1454358853069,2021,3,2.546875,1.228813559322034,1.0588235294117647,0.588235294117647,True
LOW END,LA,202115,4.1454358853069,2021,4,2.546875,1.228813559322034,2.588235294117647,1.176470588235294,False
LOW END,LA,202116,4.1454358853069,2021,4,2.546875,1.228813559322034,0.4705882352941176,0.588235294117647,False
LOW END,AQ,202008,0.2158541375421821,2020,2,0.21875,1.0381355932203389,0.8823529411764705,0.588235294117647,True
LOW END,AQ,202011,0.2158541375421821,2020,3,0.21875,1.0381355932203389,0.8235294117647057,0.588235294117647,True
LOW END,AQ,202019,0.2158541375421821,2020,5,0.21875,1.0381355932203389,0.41176470588235287,0.588235294117647,True
LOW END,AQ,202022,0.2158541375421821,2020,5,0.21875,1.138771186440678,0.588235294117647,0.588235294117647,True
LOW END,AQ,202025,0.2158541375421821,2020,6,0.21875,1.138771186440678,1.176470588235294,0.588235294117647,True
LOW END,AQ,202104,0.2158541375421821,2021,1,0.21875,1.138771186440678,0.9411764705882353,0.588235294117647,True
LOW END,AQ,202108,0.2158541375421821,2021,2,0.21875,1.138771186440678,0.5294117647058824,0.588235294117647,True
LOW END,AQ,202115,0.2158541375421821,2021,4,0.21875,1.138771186440678,0.2941176470588235,0.588235294117647,False
LOW END,LB,202030,0.4473056244219098,2020,7,2.375,0.9745762711864406,0.7647058823529411,0.588235294117647,True
LOW END,LD,202009,0.3104560947075444,2020,2,0.796875,1.1917372881355932,0.9411764705882353,0.588235294117647,True
LOW END,LE,202012,4.120935418611232,2020,3,2.59375,0.7905190677966102,0.588235294117647,0.588235294117647,True
LOW END,LE,202018,4.120935418611232,2020,4,2.59375,0.869968220338983,1.176470588235294,0.588235294117647,True
LOW END,LE,202022,4.120935418611232,2020,5,2.59375,1.159957627118644,0.7058823529411764,0.588235294117647,True
LOW END,LE,202028,4.120935418611232,2020,7,2.59375,1.159957627118644,0.9999999999999999,0.588235294117647,True
LOW END,LE,202031,4.120935418611232,2020,7,2.59375,1.159957627118644,1.4705882352941175,0.588235294117647,True
LOW END,LE,202043,4.120935418611232,2020,10,2.59375,1.159957627118644,0.7058823529411764,0.588235294117647,True
LOW END,LE,202049,4.120935418611232,2020,11,2.59375,1.159957627118644,1.4705882352941175,1.176470588235294,True
LOW END,LF,202016,0.2678030670985889,2020,4,0.859375,0.7627118644067796,0.9999999999999999,0.588235294117647,True
LOW END,LF,202051,0.2678030670985889,2020,12,0.859375,0.7627118644067796,0.9999999999999999,0.588235294117647,True
LOW END,LG,202002,4.105857558569251,2020,1,2.578125,1.1652542372881356,0.7058823529411764,0.588235294117647,True
LOW END,LG,202003,4.105857558569251,2020,1,2.578125,1.1652542372881356,0.9999999999999999,0.588235294117647,True
LOW END,LG,202005,4.105857558569251,2020,1,2.578125,1.1652542372881356,0.9411764705882353,0.588235294117647,True
LOW END,LG,202006,4.105857558569251,2020,2,2.578125,1.1652542372881356,0.7058823529411764,0.588235294117647,True
LOW END,LG,202007,4.105857558569251,2020,2,2.578125,1.1652542372881356,1.352941176470588,0.588235294117647,True
LOW END,LG,202012,4.105857558569251,2020,3,2.578125,1.1652542372881356,0.9999999999999999,0.588235294117647,True
LOW END,LG,202014,4.105857558569251,2020,3,2.578125,1.1652542372881356,0.2941176470588235,0.588235294117647,True
LOW END,LG,202022,4.105857558569251,2020,5,2.578125,1.1652542372881356,0.9411764705882353,0.588235294117647,True
LOW END,LG,202026,4.105857558569251,2020,6,2.578125,1.1652542372881356,0.8823529411764705,0.588235294117647,True
LOW END,LG,202027,4.105857558569251,2020,7,2.578125,1.1652542372881356,1.8823529411764706,1.176470588235294,True
LOW END,LG,202030,4.105857558569251,2020,7,2.578125,1.1652542372881356,0.4705882352941176,0.588235294117647,True
LOW END,LG,202031,4.105857558569251,2020,7,2.578125,1.1652542372881356,1.2352941176470587,0.588235294117647,True
LOW END,LG,202032,4.105857558569251,2020,8,2.578125,1.1652542372881356,1.2352941176470587,0.588235294117647,True
LOW END,LG,202035,4.105857558569251,2020,8,2.578125,1.1652542372881356,0.6470588235294118,0.588235294117647,True
LOW END,LG,202044,4.105857558569251,2020,10,2.578125,1.1652542372881356,1.0588235294117647,0.588235294117647,True
LOW END,LG,202045,4.105857558569251,2020,11,2.578125,1.1652542372881356,0.2941176470588235,0.588235294117647,True
LOW END,LG,202048,4.105857558569251,2020,11,2.578125,1.1652542372881356,2.2352941176470584,0.588235294117647,True
LOW END,LG,202049,4.105857558569251,2020,12,2.578125,1.1652542372881356,1.8235294117647058,1.176470588235294,True
LOW END,LG,202103,4.105857558569251,2021,1,2.578125,1.1652542372881356,0.9411764705882353,0.588235294117647,True
LOW END,LG,202105,4.105857558569251,2021,2,2.578125,1.1652542372881356,1.2352941176470587,1.176470588235294,True
LOW END,LH,202006,3.7178497366653858,2020,2,2.5625,0.9661016949152542,0.9411764705882353,0.588235294117647,True
LOW END,LH,202012,3.7178497366653858,2020,3,2.5625,0.9661016949152542,0.6470588235294118,0.588235294117647,True
LOW END,LH,202014,3.7178497366653858,2020,3,2.5625,0.9661016949152542,1.588235294117647,0.588235294117647,True
LOW END,LH,202041,3.7178497366653858,2020,10,2.5625,0.9661016949152542,0.7647058823529411,0.588235294117647,True
LOW END,LH,202042,3.7178497366653858,2020,10,2.5625,0.966101694915254,1.0,0.588235294117647,True
LOW END,LH,202103,3.7178497366653858,2021,1,2.5625,0.9661016949152542,1.1176470588235292,0.588235294117647,True
LOW END,LI,202023,4.028356513255424,2020,6,2.578125,1.0593220338983051,0.8823529411764705,0.588235294117647,True
LOW END,LI,202033,4.028356513255424,2020,8,2.578125,1.0593220338983051,0.5294117647058824,0.588235294117647,True
LOW END,LI,202039,4.028356513255424,2020,9,2.578125,1.0593220338983051,0.8823529411764705,0.588235294117647,True
LOW END,LJ,202011,3.6397911906441247,2020,3,2.65625,1.0169491525423728,1.5294117647058822,0.588235294117647,True
LOW END,LJ,202012,3.6397911906441247,2020,3,2.65625,1.0169491525423728,0.7058823529411764,0.588235294117647,True
LOW END,LJ,202013,3.6397911906441247,2020,3,2.65625,1.0169491525423728,0.6470588235294118,0.588235294117647,True
LOW END,LJ,202017,3.6397911906441247,2020,4,2.65625,1.0169491525423728,0.8823529411764705,0.588235294117647,True
LOW END,LJ,202026,3.6397911906441247,2020,6,2.65625,1.0169491525423728,0.588235294117647,0.588235294117647,True
LOW END,LJ,202031,3.6397911906441247,2020,7,2.65625,1.0169491525423728,0.7058823529411764,0.588235294117647,True
LOW END,LJ,202033,3.6397911906441247,2020,8,2.65625,1.0169491525423728,1.0588235294117647,0.588235294117647,True
LOW END,LJ,202046,3.6397911906441247,2020,11,2.65625,1.0169491525423728,0.588235294117647,0.588235294117647,True
LOW END,LJ,202102,3.6397911906441247,2021,1,2.65625,1.0169491525423728,1.1176470588235292,0.588235294117647,True
LOW END,LJ,202106,3.6397911906441247,2021,2,2.65625,1.0169491525423728,1.0588235294117647,0.588235294117647,True
LOW END,LJ,202110,3.6397911906441247,2021,3,2.65625,1.0169491525423728,1.0588235294117647,0.588235294117647,True
LOW END,LJ,202111,3.6397911906441247,2021,3,2.65625,1.0169491525423728,1.7058823529411764,1.176470588235294,True
LOW END,LK,202024,4.071267173767057,2020,6,2.546875,1.1652542372881356,1.0588235294117647,0.588235294117647,True
LOW END,LK,202046,4.071267173767057,2020,11,2.546875,1.1652542372881356,1.2941176470588236,0.588235294117647,True
LOW END,LL,202007,1.1766939363351085,2020,2,2.515625,1.1440677966101696,1.176470588235294,0.588235294117647,True
LOW END,LL,202016,1.1766939363351085,2020,4,2.515625,1.1440677966101696,0.9999999999999999,0.588235294117647,True
LOW END,LL,202023,1.1766939363351085,2020,6,2.515625,1.1440677966101696,0.6470588235294118,0.588235294117647,True
LOW END,LL,202026,1.1766939363351085,2020,6,2.515625,1.1440677966101696,0.7647058823529411,0.588235294117647,True
LOW END,LL,202029,1.1766939363351085,2020,7,2.515625,1.1440677966101696,1.0588235294117647,0.588235294117647,True
LOW END,LL,202030,1.1766939363351085,2020,7,2.515625,1.1440677966101696,0.588235294117647,0.588235294117647,True
LOW END,LL,202031,1.1766939363351085,2020,7,2.515625,1.1440677966101696,0.7647058823529411,0.588235294117647,True
LOW END,LL,202037,1.1766939363351085,2020,9,2.515625,0.9152542372881356,2.1176470588235294,1.176470588235294,True
LOW END,LL,202043,1.1766939363351085,2020,10,2.515625,1.1440677966101696,1.176470588235294,0.588235294117647,True
LOW END,LL,202044,1.1766939363351085,2020,10,2.515625,1.1440677966101696,0.8823529411764705,0.588235294117647,True
LOW END,LN,202030,4.10425685578048,2020,7,2.546875,0.8898305084745761,0.8823529411764707,0.588235294117647,True
LOW END,LN,202041,4.10425685578048,2020,10,2.546875,0.8342161016949151,1.2941176470588236,0.588235294117647,True
LOW END,LN,202105,4.10425685578048,2021,2,2.546875,1.1122881355932204,0.2941176470588235,0.588235294117647,True
LOW END,LN,202108,4.10425685578048,2021,2,2.546875,0.8898305084745762,0.9411764705882353,0.588235294117647,True
LOW END,LN,202112,4.10425685578048,2021,3,2.546875,1.1122881355932206,0.764705882352941,0.588235294117647,True
LOW END,LP,202003,4.175308631546938,2020,1,2.59375,0.948093220338983,0.2941176470588235,0.588235294117647,True
LOW END,LP,202026,4.175308631546938,2020,6,2.59375,0.9480932203389829,0.7058823529411765,0.588235294117647,True
LOW END,LP,202028,4.175308631546938,2020,7,2.59375,0.9480932203389829,0.7058823529411765,0.588235294117647,True
LOW END,LP,202045,4.175308631546938,2020,11,2.59375,0.948093220338983,0.9999999999999999,0.588235294117647,True
LOW END,LP,202101,4.175308631546938,2021,1,2.59375,0.9480932203389829,0.8235294117647057,0.588235294117647,True
LOW END,LP,202114,4.175308631546938,2021,4,2.59375,0.9480932203389829,1.1176470588235292,0.588235294117647,False
LOW END,LQ,202006,0.4473056244219098,2020,2,2.328125,1.1249999999999998,1.2352941176470587,0.588235294117647,True
LOW END,LQ,202008,0.4473056244219098,2020,2,2.328125,1.125,0.9999999999999999,0.588235294117647,True
LOW END,LQ,202029,0.4473056244219098,2020,7,2.328125,1.0,0.7647058823529411,0.588235294117647,True
LOW END,LQ,202030,0.4473056244219098,2020,7,2.328125,1.0,2.0588235294117645,1.176470588235294,True
LOW END,LQ,202035,0.4473056244219098,2020,8,2.328125,1.0,0.7647058823529411,0.588235294117647,True
LOW END,LQ,202044,0.4473056244219098,2020,10,2.328125,1.0,1.2352941176470587,0.588235294117647,True
LOW END,LQ,202049,0.4473056244219098,2020,12,2.328125,1.0,1.2352941176470587,0.588235294117647,True
LOW END,LQ,202107,0.4473056244219098,2021,2,2.328125,1.0,0.5294117647058824,0.588235294117647,True
LOW END,LQ,202108,0.4473056244219098,2021,2,2.328125,1.25,1.2352941176470587,0.588235294117647,True
LOW END,LS,202010,4.010461585244815,2020,3,2.5625,0.8686440677966102,0.8823529411764705,0.588235294117647,True
LOW END,LS,202019,4.010461585244815,2020,5,2.5625,0.8686440677966102,1.0588235294117647,0.588235294117647,True
LOW END,LS,202021,4.010461585244815,2020,5,2.5625,0.8686440677966102,0.588235294117647,0.588235294117647,True
LOW END,LS,202022,4.010461585244815,2020,5,2.5625,0.8686440677966102,0.9999999999999999,0.588235294117647,True
LOW END,LS,202032,4.010461585244815,2020,8,2.5625,0.8686440677966102,0.9999999999999999,0.588235294117647,True
LOW END,LS,202034,4.010461585244815,2020,8,2.5625,0.8686440677966102,0.9999999999999999,0.588235294117647,True
LOW END,LS,202038,4.010461585244815,2020,9,2.5625,0.8686440677966101,0.6470588235294118,0.588235294117647,True
LOW END,LS,202044,4.010461585244815,2020,10,2.5625,0.8686440677966102,0.47058823529411764,0.588235294117647,True
LOW END,LS,202102,4.010461585244815,2021,1,2.5625,0.8686440677966102,0.3529411764705882,0.588235294117647,True
LOW END,LT,202022,3.911408069400391,2020,5,2.515625,1.0328389830508475,0.9999999999999999,0.588235294117647,True
LOW END,LT,202024,3.911408069400391,2020,6,2.515625,1.0328389830508475,1.4117647058823528,0.588235294117647,True
LOW END,LT,202043,3.911408069400391,2020,10,2.515625,1.0328389830508475,1.2941176470588236,0.588235294117647,True
LOW END,LU,202026,4.090598088448332,2020,6,2.578125,0.7203389830508474,3.294117647058823,0.588235294117647,True
LOW END,LU,202027,4.090598088448332,2020,7,2.578125,0.7203389830508474,1.8823529411764706,0.588235294117647,True
LOW END,LU,202036,4.090598088448332,2020,9,2.578125,0.7203389830508474,1.176470588235294,0.588235294117647,True
LOW END,LV,202005,4.019529418721043,2020,1,2.53125,1.2658898305084745,0.9999999999999999,0.588235294117647,True
LOW END,LV,202012,4.019529418721043,2020,3,2.53125,1.0127118644067796,0.6470588235294118,0.588235294117647,True
LOW END,LV,202027,4.019529418721043,2020,7,2.53125,1.2658898305084745,0.588235294117647,0.588235294117647,True
LOW END,LV,202033,4.019529418721043,2020,8,2.53125,1.2658898305084745,1.4705882352941175,0.588235294117647,True
LOW END,LV,202035,4.019529418721043,2020,8,2.53125,1.2658898305084745,0.9411764705882353,0.588235294117647,True
LOW END,LV,202041,4.019529418721043,2020,10,2.53125,1.2658898305084745,0.588235294117647,0.588235294117647,True
LOW END,LV,202042,4.019529418721043,2020,10,2.53125,1.2658898305084745,1.176470588235294,0.588235294117647,True
LOW END,LV,202104,4.019529418721043,2021,1,2.53125,1.0127118644067796,1.176470588235294,0.588235294117647,True
LOW END,LV,202111,4.019529418721043,2021,3,2.53125,1.2658898305084745,0.9999999999999999,0.588235294117647,True
LOW END,LV,202112,4.019529418721043,2021,3,2.53125,1.2658898305084745,0.6470588235294118,0.588235294117647,True
LOW END,LW,202007,3.635090446042801,2020,2,2.3125,0.847457627118644,0.9999999999999999,0.588235294117647,True
LOW END,LW,202012,3.635090446042801,2020,3,2.3125,0.6779661016949152,0.2941176470588235,0.588235294117647,True
LOW END,LW,202017,3.635090446042801,2020,4,2.3125,0.6779661016949152,1.2352941176470587,0.588235294117647,True
LOW END,LW,202018,3.635090446042801,2020,4,2.3125,0.6779661016949151,1.0,0.588235294117647,True
LOW END,LW,202020,3.635090446042801,2020,5,2.3125,0.6779661016949152,1.2352941176470587,0.588235294117647,True
LOW END,LW,202023,3.635090446042801,2020,6,2.3125,0.6779661016949152,0.4705882352941176,0.588235294117647,True
LOW END,LW,202025,3.635090446042801,2020,6,2.3125,0.8474576271186441,0.4705882352941176,0.588235294117647,True
LOW END,LW,202028,3.635090446042801,2020,7,2.3125,0.6779661016949152,0.9411764705882353,0.588235294117647,True
LOW END,LW,202030,3.635090446042801,2020,7,2.3125,0.6779661016949152,1.176470588235294,0.588235294117647,True
LOW END,LW,202031,3.635090446042801,2020,7,2.3125,0.6779661016949151,0.8235294117647057,0.588235294117647,True
LOW END,LW,202034,3.635090446042801,2020,8,2.3125,0.6779661016949152,1.176470588235294,0.588235294117647,True
LOW END,LW,202035,3.635090446042801,2020,8,2.3125,0.6779661016949152,2.2941176470588234,1.176470588235294,True
LOW END,LW,202038,3.635090446042801,2020,9,2.3125,0.847457627118644,0.3529411764705882,0.588235294117647,True
LOW END,LW,202042,3.635090446042801,2020,10,2.3125,0.7909604519774011,1.6470588235294117,1.764705882352941,True
LOW END,LW,202047,3.635090446042801,2020,11,2.3125,0.6779661016949152,1.176470588235294,0.588235294117647,True
LOW END,LW,202103,3.635090446042801,2021,1,2.3125,0.6779661016949152,0.2941176470588235,0.588235294117647,True
LOW END,LW,202104,3.635090446042801,2021,1,2.3125,0.6779661016949152,3.2352941176470584,1.764705882352941,True
LOW END,LW,202111,3.635090446042801,2021,3,2.3125,0.847457627118644,1.823529411764706,1.176470588235294,True
LOW END,LW,202112,3.635090446042801,2021,3,2.3125,0.8474576271186439,0.6470588235294118,0.588235294117647,True
LOW END,LX,202028,4.079105971592805,2020,7,2.5625,1.0381355932203389,0.9999999999999999,0.588235294117647,True
LOW END,LY,202039,0.9483087033462713,2020,9,0.921875,1.1122881355932204,0.5294117647058824,0.588235294117647,True
LOW END,LY,202110,0.9483087033462713,2021,3,0.921875,1.3241525423728813,1.1176470588235292,0.588235294117647,True
LOW END,LY,202115,0.9483087033462713,2021,4,0.921875,1.3241525423728813,0.588235294117647,0.588235294117647,False
LOW END,LZ,202026,1.3067267528540234,2020,6,2.328125,0.9745762711864406,0.8235294117647057,1.176470588235294,True
LOW END,LZ,202028,1.3067267528540234,2020,7,2.328125,0.9745762711864406,0.41176470588235287,0.588235294117647,True
LOW END,LZ,202038,1.3067267528540234,2020,9,2.328125,0.9745762711864406,1.0588235294117645,0.588235294117647,True
LOW END,LZ,202039,1.3067267528540234,2020,9,2.328125,0.9745762711864406,0.764705882352941,0.588235294117647,True
LOW END,LZ,202101,1.3067267528540234,2021,1,2.328125,0.9745762711864406,0.7647058823529411,0.588235294117647,True
LOW END,LZ,202107,1.3067267528540234,2021,2,2.328125,0.9745762711864406,0.7647058823529411,0.588235294117647,True
LOW END,MA,202037,3.635090446042801,2020,9,2.3125,0.8050847457627118,0.8823529411764705,0.588235294117647,True
LOW END,MA,202105,3.635090446042801,2021,2,2.3125,0.8050847457627117,0.8235294117647057,0.588235294117647,True
LOW END,MA,202113,3.635090446042801,2021,3,2.3125,0.8050847457627118,0.9999999999999999,0.588235294117647,True
LOW END,MB,202010,2.1392020137601313,2020,3,2.375,1.3008474576271187,1.176470588235294,0.588235294117647,True
LOW END,MB,202038,2.1392020137601313,2020,9,2.375,1.3008474576271185,0.6470588235294118,0.588235294117647,True
LOW END,MC,202003,3.8004823225817352,2020,1,2.546875,1.1016949152542372,1.352941176470588,0.588235294117647,True
LOW END,MC,202007,3.8004823225817352,2020,2,2.546875,1.1016949152542372,1.176470588235294,0.588235294117647,True
LOW END,MC,202011,3.8004823225817352,2020,3,2.546875,1.1016949152542372,0.2941176470588235,0.588235294117647,True
LOW END,MC,202013,3.8004823225817352,2020,3,2.546875,1.1016949152542372,1.2352941176470587,0.588235294117647,True
LOW END,MC,202020,3.8004823225817352,2020,5,2.546875,1.1016949152542372,0.8823529411764705,0.588235294117647,True
LOW END,MC,202022,3.8004823225817352,2020,5,2.546875,1.1016949152542372,0.5294117647058824,0.588235294117647,True
LOW END,MC,202027,3.8004823225817352,2020,7,2.546875,1.1016949152542372,1.2352941176470587,0.588235294117647,True
LOW END,MC,202035,3.8004823225817352,2020,8,2.546875,1.1016949152542372,0.9411764705882353,0.588235294117647,True
LOW END,MC,202038,3.8004823225817352,2020,9,2.546875,0.8813559322033898,0.6470588235294118,0.588235294117647,True
LOW END,MC,202044,3.8004823225817352,2020,10,2.546875,1.1016949152542372,0.7647058823529411,0.588235294117647,True
LOW END,MC,202047,3.8004823225817352,2020,11,2.546875,1.1016949152542372,0.7647058823529411,0.588235294117647,True
LOW END,MD,202003,4.038518230695482,2020,1,2.53125,1.1440677966101696,0.3529411764705882,0.588235294117647,True
LOW END,MD,202008,4.038518230695482,2020,2,2.53125,1.601694915254237,0.7058823529411765,0.588235294117647,True
LOW END,MD,202025,4.038518230695482,2020,6,2.53125,1.6016949152542372,0.2941176470588235,0.588235294117647,True
LOW END,MD,202030,4.038518230695482,2020,7,2.53125,1.6016949152542372,0.6470588235294118,0.588235294117647,True
LOW END,MD,202031,4.038518230695482,2020,7,2.53125,1.601694915254237,1.2352941176470587,0.588235294117647,True
LOW END,MD,202035,4.038518230695482,2020,8,2.53125,1.601694915254237,0.9411764705882353,0.588235294117647,True
LOW END,MD,202036,4.038518230695482,2020,8,2.53125,1.6016949152542375,0.7058823529411764,0.588235294117647,True
LOW END,MD,202047,4.038518230695482,2020,11,2.53125,1.6016949152542372,1.352941176470588,0.588235294117647,True
LOW END,MD,202104,4.038518230695482,2021,1,2.53125,1.601694915254237,1.4705882352941175,0.588235294117647,True
LOW END,MD,202109,4.038518230695482,2021,3,2.53125,1.6016949152542372,1.0588235294117647,0.588235294117647,True
LOW END,MD,202111,4.038518230695482,2021,3,2.53125,1.6016949152542372,0.9999999999999999,0.588235294117647,True
LOW END,AS,202046,0.33138771217758933,2020,11,0.015625,1.1228813559322033,1.0588235294117647,0.588235294117647,True
LOW END,ME,202011,0.8973987523809926,2020,3,2.515625,1.3241525423728813,1.1176470588235292,0.588235294117647,True
LOW END,ME,202013,0.8973987523809926,2020,3,2.515625,1.0593220338983051,0.9411764705882353,0.588235294117647,True
LOW END,ME,202037,0.8973987523809926,2020,9,2.515625,1.3241525423728813,1.176470588235294,0.588235294117647,True
LOW END,ME,202103,0.8973987523809926,2021,1,2.515625,1.3241525423728813,0.2941176470588235,0.588235294117647,True
LOW END,ME,202110,0.8973987523809926,2021,3,2.515625,1.5360169491525424,0.9411764705882353,0.588235294117647,True
LOW END,MF,202003,4.152894569013942,2020,1,2.546875,1.048728813559322,1.1176470588235292,1.176470588235294,True
LOW END,MF,202006,4.152894569013942,2020,2,2.546875,1.048728813559322,0.4705882352941176,0.588235294117647,True
LOW END,MF,202010,4.152894569013942,2020,3,2.546875,0.9322033898305084,0.9411764705882353,0.588235294117647,True
LOW END,MF,202011,4.152894569013942,2020,3,2.546875,0.9322033898305084,1.352941176470588,1.176470588235294,True
LOW END,MF,202017,4.152894569013942,2020,4,2.546875,1.1652542372881356,0.47058823529411764,0.588235294117647,True
LOW END,MF,202020,4.152894569013942,2020,5,2.546875,1.1652542372881356,1.1176470588235292,0.588235294117647,True
LOW END,MF,202021,4.152894569013942,2020,5,2.546875,1.1652542372881356,0.8823529411764705,0.588235294117647,True
LOW END,MF,202028,4.152894569013942,2020,7,2.546875,1.1652542372881356,0.5294117647058824,0.588235294117647,True
LOW END,MF,202034,4.152894569013942,2020,8,2.546875,1.1652542372881356,1.941176470588235,1.176470588235294,True
LOW END,MF,202042,4.152894569013942,2020,10,2.546875,1.1652542372881356,0.2941176470588235,0.588235294117647,True
LOW END,MF,202043,4.152894569013942,2020,10,2.546875,1.1652542372881356,2.4705882352941173,1.764705882352941,True
LOW END,MF,202045,4.152894569013942,2020,11,2.546875,1.1652542372881356,0.9411764705882353,1.176470588235294,True
LOW END,MF,202053,4.152894569013942,2020,12,2.546875,1.1652542372881356,0.5294117647058824,0.588235294117647,True
LOW END,MF,202107,4.152894569013942,2021,2,2.546875,0.847457627118644,1.1176470588235292,0.588235294117647,True
LOW END,MF,202114,4.152894569013942,2021,4,2.546875,1.271186440677966,0.6470588235294118,0.588235294117647,False
LOW END,MF,202115,4.152894569013942,2021,4,2.546875,1.271186440677966,3.0588235294117645,1.764705882352941,False
LOW END,MF,202117,4.152894569013942,2021,4,2.546875,1.271186440677966,0.9999999999999999,0.588235294117647,False
LOW END,MG,202034,3.17165108902695,2020,8,2.25,0.9457627118644066,0.7647058823529411,0.588235294117647,True
LOW END,MG,202035,3.17165108902695,2020,8,2.25,0.9457627118644069,1.352941176470588,0.588235294117647,True
LOW END,MH,202004,4.060805588522243,2020,1,2.546875,1.25,0.8823529411764705,0.588235294117647,True
LOW END,MH,202007,4.060805588522243,2020,2,2.546875,1.25,0.8235294117647057,0.588235294117647,True
LOW END,MH,202009,4.060805588522243,2020,2,2.546875,1.25,0.2941176470588235,0.588235294117647,True
LOW END,MH,202010,4.060805588522243,2020,3,2.546875,1.25,0.3529411764705882,0.588235294117647,True
LOW END,MH,202012,4.060805588522243,2020,3,2.546875,1.166666666666667,2.1176470588235294,0.588235294117647,True
LOW END,MH,202013,4.060805588522243,2020,3,2.546875,1.125,1.4705882352941175,1.176470588235294,True
LOW END,MH,202016,4.060805588522243,2020,4,2.546875,1.2499999999999998,1.1176470588235294,0.588235294117647,True
LOW END,MH,202017,4.060805588522243,2020,4,2.546875,1.25,1.0588235294117647,1.176470588235294,True
LOW END,MH,202018,4.060805588522243,2020,4,2.546875,1.25,1.0588235294117647,0.588235294117647,True
LOW END,MH,202023,4.060805588522243,2020,6,2.546875,1.25,1.7058823529411764,1.176470588235294,True
LOW END,MH,202031,4.060805588522243,2020,7,2.546875,1.25,1.0588235294117647,0.588235294117647,True
LOW END,MH,202038,4.060805588522243,2020,9,2.546875,1.25,1.352941176470588,0.588235294117647,True
LOW END,MH,202039,4.060805588522243,2020,9,2.546875,1.25,1.176470588235294,0.588235294117647,True
LOW END,MH,202040,4.060805588522243,2020,9,2.546875,1.0338983050847457,0.7647058823529411,0.588235294117647,True
LOW END,MH,202043,4.060805588522243,2020,10,2.546875,1.0338983050847457,1.1176470588235292,0.588235294117647,True
LOW END,MH,202044,4.060805588522243,2020,10,2.546875,1.0338983050847457,0.9411764705882353,0.588235294117647,True
LOW END,MH,202045,4.060805588522243,2020,11,2.546875,1.0338983050847457,1.5294117647058822,0.588235294117647,True
LOW END,MH,202048,4.060805588522243,2020,11,2.546875,1.0338983050847457,0.9999999999999999,0.588235294117647,True
LOW END,MH,202049,4.060805588522243,2020,12,2.546875,1.0338983050847457,0.7647058823529411,0.588235294117647,True
LOW END,MH,202050,4.060805588522243,2020,12,2.546875,1.2923728813559323,1.1176470588235292,0.588235294117647,True
LOW END,MH,202102,4.060805588522243,2021,1,2.546875,1.0338983050847457,2.4117647058823524,1.176470588235294,True
LOW END,MH,202104,4.060805588522243,2021,1,2.546875,1.0338983050847457,1.4117647058823528,0.588235294117647,True
LOW END,MH,202110,4.060805588522243,2021,3,2.546875,1.2923728813559323,0.9411764705882353,0.588235294117647,True
