vehicle_make,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
BD,DH,1.5195693567192599,2020,18,1.578125,0.6808510638297872,0.4666666666666666,0.6666666666666666,True
BD,DO,1.028053884932518,2020,10,1.5625,0.7659574468085106,1.5999999999999999,0.6666666666666666,True
BD,DO,1.028053884932518,2020,51,1.5625,0.9574468085106383,1.3333333333333333,0.6666666666666666,True
BD,DR,0.8336311096571798,2020,29,0.75,0.7978723404255318,1.4666666666666668,0.6666666666666666,True
BD,DU,1.2281427984263988,2021,6,1.5,0.8457446808510638,0.5333333333333333,0.6666666666666666,True
BD,DV,1.1727522081582324,2020,13,1.5625,1.0425531914893618,1.2,0.6666666666666666,True
BD,DV,1.1727522081582324,2020,35,1.5625,1.0425531914893618,0.9333333333333332,0.6666666666666666,True
BD,EB,1.5565565313671708,2020,11,1.53125,1.1063829787234043,0.7333333333333334,0.6666666666666666,True
BD,EE,1.6867770536081264,2020,45,1.578125,0.8085106382978723,1.6666666666666667,0.6666666666666666,True
BD,EG,1.5137102929951265,2020,32,1.5625,1.276595744680851,1.6000000000000003,0.6666666666666666,True
BD,EI,1.2392611791942425,2020,17,0.96875,1.0425531914893618,1.0666666666666667,0.6666666666666666,True
BD,PA,3.0708623770099903,2020,40,2.609375,0.8736702127659574,3.066666666666667,0.6666666666666666,True
BD,PB,0.6673838462635362,2021,8,0.234375,0.8085106382978723,1.5999999999999999,0.6666666666666666,False
BD,EN,1.4241257538773833,2020,30,1.515625,1.0638297872340425,0.4000000000000001,0.6666666666666666,True
BD,EO,0.6998792118573693,2020,40,0.59375,0.8,1.0666666666666667,0.6666666666666666,True
BD,ER,0.4907521578298397,2020,9,0.640625,0.851063829787234,1.7333333333333334,0.6666666666666666,True
BD,ER,0.4907521578298397,2020,35,0.640625,0.851063829787234,2.3333333333333335,0.6666666666666666,True
BD,ER,0.4907521578298397,2020,51,0.640625,0.6808510638297872,1.6666666666666667,0.6666666666666666,True
BD,EV,0.5687485845139535,2020,14,0.578125,1.0638297872340425,0.39999999999999997,0.6666666666666666,True
BD,EV,0.5687485845139535,2020,47,0.578125,1.0638297872340425,1.7333333333333334,0.6666666666666666,True
BD,EV,0.5687485845139535,2021,4,0.578125,1.0638297872340425,1.8,0.6666666666666666,True
BD,EW,0.8983701988810321,2020,20,0.578125,1.097872340425532,3.4666666666666663,1.3333333333333333,True
BD,EX,0.7171334625095415,2020,22,0.625,0.8457446808510638,0.6666666666666666,0.6666666666666666,True
BD,EY,0.4019519028326497,2021,3,0.34375,0.7446808510638298,1.2,0.6666666666666666,True
BD,FE,0.6232080995160086,2020,15,0.578125,0.851063829787234,2.1333333333333333,0.6666666666666666,True
BD,FE,0.6232080995160086,2021,7,0.578125,0.9042553191489362,1.5999999999999999,0.6666666666666666,True
BD,AB,0.05232894637509751,2020,9,0.0625,0.9680851063829787,2.066666666666667,0.6666666666666666,True
BD,AB,0.05232894637509751,2020,45,0.0625,1.0638297872340425,2.0,0.6666666666666666,True
BD,FJ,0.6673838462635362,2020,9,0.234375,1.1170212765957446,1.8,0.6666666666666666,True
BD,AC,0.32907639011214845,2020,18,0.015625,1.0585106382978724,1.2666666666666666,0.6666666666666666,True
BD,FW,0.43038325071088857,2020,17,0.671875,0.9042553191489362,1.8,0.6666666666666666,True
BD,FW,0.43038325071088857,2020,45,0.671875,0.9574468085106385,0.9333333333333332,0.6666666666666666,True
BD,AD,0.11964317169531191,2020,8,0.03125,1.053191489361702,2.466666666666667,0.6666666666666666,True
BD,AD,0.11964317169531191,2020,21,0.03125,1.053191489361702,5.266666666666667,1.3333333333333333,True
BD,GD,0.319010711559593,2020,10,0.484375,0.7712765957446808,0.4000000000000001,0.6666666666666666,True
BD,GE,0.22175528657825647,2020,5,0.390625,0.6595744680851063,1.0666666666666667,0.6666666666666666,True
BD,GE,0.22175528657825647,2021,8,0.390625,0.6595744680851063,2.3333333333333335,0.6666666666666666,False
BD,GF,0.7670508400647559,2020,4,0.578125,1.127659574468085,0.5333333333333333,0.6666666666666666,True
BD,GF,0.7670508400647559,2020,9,0.578125,1.127659574468085,2.1999999999999997,0.6666666666666666,True
BD,GF,0.7670508400647559,2020,18,0.578125,1.127659574468085,1.7333333333333334,0.6666666666666666,True
BD,GF,0.7670508400647559,2020,40,0.578125,1.127659574468085,1.7333333333333334,0.6666666666666666,True
BD,GG,0.18214684147395085,2020,37,0.578125,0.7978723404255319,2.1333333333333333,0.6666666666666666,True
BD,GH,0.7693449759681924,2020,33,0.34375,0.8297872340425532,0.4666666666666666,0.6666666666666666,True
BD,GK,0.17470662741052032,2020,32,0.15625,0.8106382978723404,1.6666666666666667,0.6666666666666666,True
BD,GM,0.20412357298036354,2020,47,0.015625,0.9042553191489361,0.7333333333333334,0.6666666666666666,True
BD,GQ,0.3510405395203704,2020,51,0.328125,1.0106382978723405,0.26666666666666666,0.6666666666666666,True
BD,GZ,0.42898244377899125,2020,7,0.484375,0.7515957446808512,1.7333333333333334,0.6666666666666666,True
BD,GZ,0.42898244377899125,2020,30,0.484375,0.8351063829787234,1.6666666666666667,0.6666666666666666,True
BD,HH,0.42898244377899125,2020,35,0.484375,0.7978723404255319,1.8666666666666665,0.6666666666666666,True
BD,HH,0.42898244377899125,2020,45,0.484375,0.7978723404255319,1.7333333333333334,0.6666666666666666,True
BD,HJ,0.4872627225982872,2021,1,0.5,0.8936170212765957,0.6666666666666666,0.6666666666666666,True
BD,HK,0.20046637643960175,2021,2,0.203125,0.8723404255319149,2.533333333333333,0.6666666666666666,True
BD,HN,0.32339766979541507,2020,13,0.5,0.9787234042553191,1.8,0.6666666666666666,True
BD,HO,0.33452443862871906,2020,4,0.515625,1.0638297872340425,0.6666666666666666,0.6666666666666666,True
BD,HR,0.20343994564533582,2020,5,0.015625,0.851063829787234,1.6666666666666667,0.6666666666666666,True
BD,HR,0.20343994564533582,2020,8,0.015625,0.8510638297872339,1.4666666666666668,0.6666666666666666,True
BD,HR,0.20343994564533582,2020,37,0.015625,0.851063829787234,3.8000000000000003,1.3333333333333333,True
BD,HR,0.20343994564533582,2020,39,0.015625,0.9574468085106385,0.9333333333333332,0.6666666666666666,True
BD,HR,0.20343994564533582,2021,3,0.015625,0.9574468085106381,1.8,0.6666666666666666,True
BD,AI,0.21836650813222946,2021,2,0.1875,1.0212765957446808,1.2666666666666666,0.6666666666666666,True
BD,HU,0.19167568383703668,2020,28,0.015625,1.0638297872340425,1.6666666666666667,0.6666666666666666,True
BD,HU,0.19167568383703668,2021,2,0.015625,0.9308510638297872,0.9333333333333332,0.6666666666666666,True
BD,HX,0.2753592189033443,2020,18,0.265625,0.9042553191489361,0.4000000000000001,0.6666666666666666,True
BD,HX,0.2753592189033443,2020,30,0.265625,0.9361702127659574,1.8,0.6666666666666666,True
BD,HX,0.2753592189033443,2020,51,0.265625,0.9361702127659574,1.8,0.6666666666666666,True
BD,HY,0.5430601340412861,2020,10,0.5625,0.9521276595744681,0.4666666666666666,0.6666666666666666,True
BD,IE,0.540648565221403,2020,24,0.1875,0.9521276595744682,1.5333333333333332,0.6666666666666666,True
BD,IE,0.540648565221403,2020,26,0.1875,0.952127659574468,1.8,0.6666666666666666,True
BD,IH,0.5572066064403567,2020,38,0.75,0.9574468085106385,0.4666666666666666,0.6666666666666666,True
BD,IM,0.8102451831534093,2020,39,0.84375,0.7606382978723404,1.0666666666666667,0.6666666666666666,True
BD,IN,1.410964879169917,2021,1,0.875,0.9361702127659575,0.3333333333333333,0.6666666666666666,True
BD,IR,2.0367397267168275,2020,23,1.0,1.0638297872340425,1.9333333333333333,0.6666666666666666,True
BD,IR,2.0367397267168275,2020,35,1.0,1.1063829787234043,1.4000000000000001,0.6666666666666666,True
BD,IR,2.0367397267168275,2020,43,1.0,1.195288753799392,1.866666666666667,0.6666666666666666,True
BD,IR,2.0367397267168275,2020,47,1.0,1.1063829787234043,2.1999999999999997,1.3333333333333333,True
BD,IU,1.5865438653883255,2020,27,0.859375,0.9574468085106383,2.466666666666667,0.6666666666666666,True
BD,JB,0.8568996032445038,2020,14,1.03125,1.0425531914893618,0.39999999999999997,0.6666666666666666,True
BD,JB,0.8568996032445038,2020,48,1.03125,1.0425531914893618,0.4000000000000001,0.6666666666666666,True
BD,JC,1.8217661910633551,2020,7,1.0,1.0638297872340425,1.0,0.6666666666666666,True
BD,JC,1.8217661910633551,2020,23,1.0,1.0638297872340425,1.0666666666666667,0.6666666666666666,True
BD,JD,1.7482489913351285,2020,6,1.0,1.0106382978723405,1.4666666666666668,0.6666666666666666,True
BD,JD,1.7482489913351285,2020,20,1.0,0.8085106382978723,1.7333333333333334,0.6666666666666666,True
BD,JD,1.7482489913351285,2020,32,1.0,1.0106382978723405,0.5333333333333333,0.6666666666666666,True
BD,JD,1.7482489913351285,2020,50,1.0,0.7446808510638298,1.0666666666666667,0.6666666666666666,True
BD,JD,1.7482489913351285,2021,7,1.0,0.8510638297872339,1.666666666666667,0.6666666666666666,True
BD,JE,1.9059362339263695,2020,32,1.03125,0.9680851063829787,0.9333333333333332,0.6666666666666666,True
BD,AM,0.10515278861236232,2020,12,0.265625,1.1617021276595745,1.1333333333333333,0.6666666666666666,True
BD,AM,0.10515278861236232,2020,37,0.265625,1.1617021276595745,1.7333333333333334,0.6666666666666666,True
BD,JF,1.388073848528314,2020,21,1.09375,0.9574468085106383,0.26666666666666666,0.6666666666666666,True
BD,JG,1.8362188278517326,2020,10,1.0,1.1446808510638298,0.39999999999999997,0.6666666666666666,True
BD,JI,2.0340723219004,2020,32,1.0,0.9591489361702126,1.666666666666667,0.6666666666666666,True
BD,JJ,0.8651534596575992,2021,8,1.015625,0.6914893617021277,2.1333333333333333,0.6666666666666666,False
BD,JL,0.7173473581787833,2020,5,0.5,0.851063829787234,1.5999999999999999,0.6666666666666666,True
BD,JL,0.7173473581787833,2020,46,0.5,0.851063829787234,1.7333333333333334,0.6666666666666666,True
BD,AN,0.21434862477666775,2020,12,0.21875,0.898936170212766,0.39999999999999997,0.6666666666666666,True
BD,AN,0.21434862477666775,2020,17,0.21875,0.898936170212766,1.3333333333333333,0.6666666666666666,True
BD,JP,2.0114832616153735,2020,32,1.03125,0.723404255319149,1.0666666666666667,0.6666666666666666,True
BD,JR,0.6032780559819488,2021,5,0.1875,0.9521276595744681,0.9333333333333332,0.6666666666666666,True
BD,JT,1.9877072900676918,2021,6,1.03125,0.851063829787234,1.3333333333333333,0.6666666666666666,True
BD,JV,0.46956390447671054,2020,13,0.609375,0.7978723404255319,1.6666666666666667,0.6666666666666666,True
BD,JX,3.0708623770099903,2020,8,2.609375,1.0595744680851065,1.4666666666666668,0.6666666666666666,True
BD,JY,1.2696511403574993,2020,9,2.421875,0.9361702127659575,1.0666666666666667,0.6666666666666666,True
BD,KA,1.0878272394037762,2020,46,2.5,1.0627659574468085,1.8,0.6666666666666666,True
BD,KD,4.123929473145608,2020,39,2.546875,0.6914893617021277,1.7333333333333334,0.6666666666666666,True
BD,KE,4.111175419612975,2020,31,2.59375,1.1648936170212767,1.4666666666666668,0.6666666666666666,True
BD,KE,4.111175419612975,2020,49,2.59375,1.1648936170212767,2.4,0.6666666666666666,True
BD,KF,4.125913250627008,2020,12,2.59375,0.7938829787234043,2.2666666666666666,0.6666666666666666,True
BD,KF,4.125913250627008,2020,43,2.59375,1.1648936170212767,1.5333333333333332,0.6666666666666666,True
BD,KF,4.125913250627008,2020,47,2.59375,1.1648936170212767,0.9333333333333332,0.6666666666666666,True
BD,KF,4.125913250627008,2020,49,2.59375,1.1648936170212767,1.8,0.6666666666666666,True
BD,KF,4.125913250627008,2021,7,2.59375,0.9319148936170212,1.1333333333333335,0.6666666666666666,True
BD,AO,0.08421617722304704,2020,45,0.0,1.0425531914893618,0.39999999999999997,0.6666666666666666,True
BD,KI,0.9962589228046336,2021,2,2.5,0.9361702127659575,1.9333333333333333,0.6666666666666666,True
BD,KK,3.8390414118791782,2020,26,2.640625,1.1648936170212767,1.4666666666666668,0.6666666666666666,True
BD,KL,2.6649638893781926,2020,35,2.65625,1.2712765957446808,1.8,0.6666666666666666,True
BD,KL,2.6649638893781926,2020,39,2.65625,1.2712765957446808,1.2666666666666666,0.6666666666666666,True
BD,KP,4.042871402568426,2020,26,2.546875,1.1702127659574468,1.1333333333333333,0.6666666666666666,True
BD,KP,4.042871402568426,2020,46,2.546875,1.1702127659574468,1.8,0.6666666666666666,True
BD,KP,4.042871402568426,2020,53,2.546875,1.1702127659574468,1.8,0.6666666666666666,True
BD,KS,4.092767809959989,2020,13,2.578125,1.1063829787234043,0.3333333333333333,0.6666666666666666,True
BD,KS,4.092767809959989,2020,22,2.578125,1.2553191489361701,4.666666666666667,1.3333333333333333,True
BD,KS,4.092767809959989,2020,30,2.578125,1.2553191489361701,1.3333333333333333,0.6666666666666666,True
BD,KS,4.092767809959989,2020,40,2.578125,1.2553191489361701,1.4000000000000001,0.6666666666666666,True
BD,KU,3.7258444684902323,2020,3,2.609375,1.148936170212766,1.4666666666666668,0.6666666666666666,True
BD,KV,3.956935671925984,2020,40,2.546875,1.25,2.533333333333333,1.3333333333333333,True
BD,KV,3.956935671925984,2020,41,2.546875,1.25,0.26666666666666666,0.6666666666666666,True
BD,KW,4.000260030029274,2020,12,2.578125,1.004255319148936,2.8000000000000003,0.6666666666666666,True
BD,KW,4.000260030029274,2020,34,2.578125,1.25531914893617,3.866666666666667,0.6666666666666666,True
BD,KW,4.000260030029274,2020,36,2.578125,1.2553191489361701,1.866666666666667,0.6666666666666666,True
BD,KX,3.6881401142454515,2020,9,2.5625,0.9787234042553191,2.8000000000000003,0.6666666666666666,True
BD,KX,3.6881401142454515,2020,35,2.5625,1.2234042553191489,2.066666666666667,0.6666666666666666,True
BD,KX,3.6881401142454515,2021,2,2.5625,0.9175531914893617,1.0666666666666667,0.6666666666666666,True
BD,KX,3.6881401142454515,2021,3,2.5625,0.8563829787234044,1.2,0.6666666666666666,True
BD,LA,4.116522811344019,2020,16,2.546875,1.2340425531914894,2.6666666666666665,1.3333333333333333,True
BD,LD,0.3082907639011215,2020,46,0.796875,1.196808510638298,1.2,0.6666666666666666,True
BD,LE,4.092193227475947,2020,39,2.59375,0.8736670838548185,1.1333333333333333,0.6666666666666666,True
BD,LG,4.077220530629021,2020,32,2.578125,1.1702127659574468,2.2666666666666666,0.6666666666666666,True
BD,LG,4.077220530629021,2020,49,2.578125,1.1702127659574468,0.9333333333333332,0.6666666666666666,True
BD,LH,3.69191893773539,2020,20,2.5625,0.9702127659574468,0.8666666666666666,0.6666666666666666,True
BD,LH,3.69191893773539,2021,8,2.5625,0.9702127659574468,1.4000000000000001,0.6666666666666666,False
BD,LJ,3.614404824815253,2020,19,2.65625,1.0212765957446808,1.5999999999999999,0.6666666666666666,True
BD,LJ,3.614404824815253,2020,38,2.65625,1.0212765957446808,1.1333333333333333,0.6666666666666666,True
BD,LN,4.075630992224263,2020,21,2.546875,0.8936170212765957,1.2666666666666666,0.6666666666666666,True
BD,LN,4.075630992224263,2020,31,2.546875,0.8936170212765957,1.7333333333333334,0.6666666666666666,True
BD,LQ,0.4441858124260802,2020,45,2.328125,1.004255319148936,2.3333333333333335,0.6666666666666666,True
BD,LS,3.9824899133512837,2020,25,2.5625,0.8723404255319149,2.0,0.6666666666666666,True
BD,LS,3.9824899133512837,2020,29,2.5625,0.8723404255319148,1.9333333333333336,0.6666666666666666,True
BD,LS,3.9824899133512837,2020,42,2.5625,0.8723404255319149,1.8,0.6666666666666666,True
BD,LS,3.9824899133512837,2020,49,2.5625,0.8723404255319149,1.6666666666666667,0.6666666666666666,True
BD,LW,3.6097368663865055,2020,20,2.3125,0.6808510638297872,2.0,0.6666666666666666,True
BD,LW,3.6097368663865055,2020,37,2.3125,0.6808510638297872,1.8,0.6666666666666666,True
BD,LW,3.6097368663865055,2020,50,2.3125,0.5106382978723404,2.2666666666666666,0.6666666666666666,True
BD,LW,3.6097368663865055,2020,51,2.3125,0.5106382978723404,2.8000000000000003,0.6666666666666666,True
BD,LY,0.9416945569843227,2020,45,0.921875,1.117021276595745,0.8666666666666666,0.6666666666666666,True
BD,MA,3.6097368663865055,2020,35,2.3125,0.8085106382978723,1.0,0.6666666666666666,True
BD,MB,2.124281771894948,2021,6,2.375,1.3063829787234043,0.9333333333333332,0.6666666666666666,True
BD,AS,0.32907639011214845,2020,22,0.015625,1.0425531914893618,1.2,0.6666666666666666,True
BD,AS,0.32907639011214845,2020,24,0.015625,1.0425531914893618,1.2,0.6666666666666666,True
BD,AS,0.32907639011214845,2020,26,0.015625,1.0425531914893618,1.8666666666666665,1.3333333333333333,True
BD,AS,0.32907639011214845,2020,34,0.015625,1.0425531914893618,2.1333333333333333,0.6666666666666666,True
BD,AS,0.32907639011214845,2020,37,0.015625,1.0425531914893618,1.8,0.6666666666666666,True
BD,AS,0.32907639011214845,2020,43,0.015625,1.0425531914893618,3.2000000000000006,1.3333333333333333,True
BD,AS,0.32907639011214845,2021,2,0.015625,1.127659574468085,0.9333333333333332,0.6666666666666666,True
BD,AS,0.32907639011214845,2021,4,0.015625,1.127659574468085,1.2666666666666666,0.6666666666666666,True
BD,AS,0.32907639011214845,2021,5,0.015625,1.127659574468085,0.5333333333333333,0.6666666666666666,True
BD,ME,0.8911396864541131,2020,7,2.515625,1.0638297872340425,2.466666666666667,0.6666666666666666,True
BD,ME,0.8911396864541131,2020,12,2.515625,1.3297872340425532,1.7333333333333334,0.6666666666666666,True
BD,MF,4.123929473145608,2020,35,2.546875,1.1702127659574468,1.7333333333333334,0.6666666666666666,True
BD,MH,4.0324827834956425,2020,16,2.546875,1.004255319148936,1.4000000000000001,0.6666666666666666,True
BD,MH,4.0324827834956425,2020,24,2.546875,1.2553191489361701,1.4666666666666668,0.6666666666666666,True
BD,MH,4.0324827834956425,2020,27,2.546875,1.2553191489361701,1.1333333333333333,0.6666666666666666,True
BD,MH,4.0324827834956425,2020,41,2.546875,1.0382978723404255,3.266666666666667,0.6666666666666666,True
BD,MH,4.0324827834956425,2020,45,2.546875,1.0382978723404255,2.1333333333333333,0.6666666666666666,True
BD,MH,4.0324827834956425,2021,3,2.546875,1.0382978723404255,2.0,0.6666666666666666,True
BD,MH,4.0324827834956425,2021,5,2.546875,1.0382978723404255,0.9333333333333332,0.6666666666666666,True
BD,MI,3.270007633139569,2020,52,2.578125,0.8787234042553191,3.6666666666666665,0.6666666666666666,True
BD,MK,3.967437529882483,2020,12,2.546875,1.146808510638298,2.8000000000000003,0.6666666666666666,True
BD,MK,3.967437529882483,2020,33,2.546875,1.146808510638298,3.466666666666667,1.3333333333333333,True
BD,MK,3.967437529882483,2020,41,2.546875,1.146808510638298,1.6666666666666667,0.6666666666666666,True
BD,MK,3.967437529882483,2020,43,2.546875,1.146808510638298,3.4,0.6666666666666666,True
BD,MK,3.967437529882483,2020,52,2.546875,1.146808510638298,1.6666666666666667,0.6666666666666666,True
BD,MK,3.967437529882483,2021,4,2.546875,1.146808510638298,0.3333333333333333,0.6666666666666666,True
BD,ML,4.116774453307833,2020,41,2.578125,1.148936170212766,3.1333333333333333,0.6666666666666666,True
BD,MM,3.6097368663865055,2020,25,2.3125,0.7489361702127659,1.0666666666666667,0.6666666666666666,True
BD,MQ,3.694376640915306,2020,19,2.578125,1.0638297872340425,1.2,0.6666666666666666,True
BD,MQ,3.694376640915306,2021,1,2.578125,1.0638297872340425,0.5333333333333333,0.6666666666666666,True
BD,MR,4.106327117776827,2020,26,2.578125,0.9191489361702128,1.8,0.6666666666666666,True
BD,MR,4.106327117776827,2020,31,2.578125,0.9361702127659574,1.9333333333333336,0.6666666666666666,True
BD,MS,1.3756553176140986,2020,49,2.1875,1.3829787234042554,1.6666666666666667,0.6666666666666666,True
BD,MS,1.3756553176140986,2021,5,2.1875,1.3829787234042554,1.4666666666666668,0.6666666666666666,True
BD,MT,3.7601055218634927,2020,2,2.40625,1.053191489361702,2.4,0.6666666666666666,True
BD,MT,3.7601055218634927,2020,35,2.40625,1.372340425531915,0.39999999999999997,0.6666666666666666,True
BD,MT,3.7601055218634927,2020,41,2.40625,1.372340425531915,0.4666666666666666,0.6666666666666666,True
BD,MU,1.182402677470495,2020,27,2.609375,1.0695440729483283,0.9333333333333332,0.6666666666666666,True
BD,MU,1.182402677470495,2020,44,2.609375,1.1170212765957446,1.0666666666666667,0.6666666666666666,True
BD,MW,3.8418933541357356,2020,35,2.515625,0.9574468085106385,1.7333333333333334,0.6666666666666666,True
BD,MX,1.2768229363261951,2020,35,2.15625,0.9787234042553191,1.4000000000000001,0.6666666666666666,True
BD,MX,1.2768229363261951,2020,51,2.15625,0.9787234042553191,1.1333333333333335,0.6666666666666666,True
BD,MZ,3.330984675004404,2020,14,2.453125,1.3297872340425532,0.6666666666666666,0.6666666666666666,True
BD,MZ,3.330984675004404,2020,35,2.453125,1.329787234042553,1.866666666666667,0.6666666666666666,True
BD,NA,4.114123824622327,2020,22,2.5625,1.1702127659574468,2.1333333333333333,0.6666666666666666,True
BD,NJ,1.4906305308806629,2020,20,1.015625,0.852127659574468,1.0666666666666667,0.6666666666666666,True
BD,NJ,1.4906305308806629,2020,47,1.015625,0.7457446808510637,1.0666666666666667,0.6666666666666666,True
BD,NQ,0.40972344548176853,2020,32,0.46875,0.9042553191489362,2.1333333333333333,0.6666666666666666,True
BD,NR,0.44383351367674073,2020,33,0.453125,0.9521276595744682,1.5333333333333332,0.6666666666666666,True
BD,NU,0.45237256431549194,2020,48,0.375,0.9787234042553191,1.2666666666666666,0.6666666666666666,True
BD,ON,0.5159121601784981,2020,39,0.484375,0.7999999999999999,1.2666666666666666,0.6666666666666666,True
BD,ON,0.5159121601784981,2020,41,0.484375,0.8,5.466666666666666,1.3333333333333333,True
BD,ON,0.5159121601784981,2020,51,0.484375,0.8,1.8666666666666665,0.6666666666666666,True
BD,AY,0.3557294681127692,2020,3,0.296875,0.8340425531914893,3.0,0.6666666666666666,True
BD,OQ,4.042871402568426,2020,50,2.546875,0.7446808510638298,1.4000000000000001,0.6666666666666666,True
BD,OQ,4.042871402568426,2021,1,2.546875,0.7446808510638296,1.866666666666667,0.6666666666666666,True
BD,OU,4.098786246927871,2020,9,2.546875,0.7489361702127659,1.6666666666666667,0.6666666666666666,True
BD,OU,4.098786246927871,2020,51,2.546875,0.7489361702127659,2.3333333333333335,0.6666666666666666,True
BD,BB,0.23142672605417014,2020,43,0.0625,1.0106382978723405,0.9333333333333332,0.6666666666666666,True
BD,BC,0.5432656416450674,2020,23,0.328125,0.7872340425531915,1.5999999999999999,0.6666666666666666,True
BD,BC,0.5432656416450674,2020,41,0.328125,0.7872340425531915,2.1333333333333333,0.6666666666666666,True
BD,BC,0.5432656416450674,2020,43,0.328125,0.7872340425531915,3.1333333333333333,0.6666666666666666,True
BD,BL,0.12360653262538061,2020,34,0.078125,0.9148936170212766,2.8000000000000003,0.6666666666666666,True
BD,BM,0.2937332762944882,2020,8,0.078125,0.9574468085106383,2.3333333333333335,0.6666666666666666,True
BD,BM,0.2937332762944882,2020,10,0.078125,0.9574468085106385,1.5333333333333332,0.6666666666666666,True
BD,BM,0.2937332762944882,2020,21,0.078125,0.9574468085106383,2.8000000000000003,0.6666666666666666,True
BD,BM,0.2937332762944882,2020,22,0.078125,0.9574468085106383,3.9333333333333336,0.6666666666666666,True
BD,BM,0.2937332762944882,2020,31,0.078125,0.9574468085106383,4.333333333333333,1.3333333333333333,True
BD,BX,0.45098853351451557,2020,9,0.1875,1.1425531914893616,1.3333333333333333,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,13,0.1875,1.1425531914893616,1.9333333333333333,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,14,0.1875,1.1425531914893616,1.2,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,15,0.1875,1.1425531914893616,2.0,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,19,0.1875,1.1425531914893616,2.1999999999999997,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,20,0.1875,1.1425531914893616,2.466666666666667,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,22,0.1875,1.1425531914893616,3.8666666666666667,2.0,True
BD,BX,0.45098853351451557,2020,24,0.1875,1.1425531914893616,1.6666666666666667,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,26,0.1875,1.1425531914893616,1.2666666666666666,0.6666666666666666,True
BD,BX,0.45098853351451557,2020,28,0.1875,1.1425531914893616,3.0666666666666664,1.3333333333333333,True
BD,CA,1.0,2021,4,0.796875,1.0638297872340425,1.2666666666666666,0.6666666666666666,True
BD,CC,0.557521158895124,2020,6,0.21875,1.1702127659574468,1.2666666666666666,0.6666666666666666,True
BD,CE,1.0,2020,14,0.78125,0.9042553191489362,2.066666666666667,0.6666666666666666,True
BD,CE,1.0,2020,20,0.78125,0.9042553191489363,0.8666666666666666,0.6666666666666666,True
BD,CE,1.0,2020,22,0.78125,0.9042553191489362,2.2666666666666666,0.6666666666666666,True
BD,CE,1.0,2020,33,0.78125,0.9042553191489363,1.5333333333333332,0.6666666666666666,True
BD,CE,1.0,2020,36,0.78125,0.9042553191489363,1.5333333333333332,0.6666666666666666,True
BD,CE,1.0,2020,38,0.78125,0.9042553191489362,0.7333333333333334,1.3333333333333333,True
BD,CE,1.0,2020,45,0.78125,0.9042553191489362,1.2,0.6666666666666666,True
BD,CE,1.0,2020,52,0.78125,0.9042553191489362,1.4000000000000001,0.6666666666666666,True
BD,CE,1.0,2021,3,0.78125,0.9042553191489362,2.2666666666666666,0.6666666666666666,True
BD,CH,0.4530100572904871,2020,48,0.328125,0.8936170212765957,2.0,0.6666666666666666,True
BD,CQ,0.3955476148535863,2020,43,0.8125,0.9521276595744681,1.4000000000000001,0.6666666666666666,True
BD,CQ,0.3955476148535863,2021,4,0.8125,0.9521276595744681,1.7333333333333334,0.6666666666666666,True
BD,CS,0.7012171082983132,2020,32,0.203125,0.6702127659574468,1.4666666666666668,0.6666666666666666,True
BD,CS,0.7012171082983132,2020,45,0.203125,1.0106382978723405,2.266666666666667,0.6666666666666666,True
BG,CT,0.33350948270800307,2020,14,0.75,0.7148936170212766,2.6666666666666665,1.3333333333333333,True
BG,CT,0.33350948270800307,2020,21,0.75,0.8936170212765957,1.0,0.6666666666666666,True
BG,CT,0.33350948270800307,2020,45,0.75,0.8936170212765957,0.39999999999999997,0.6666666666666666,True
BG,CU,0.557521158895124,2020,24,0.21875,0.8510638297872342,2.266666666666666,0.6666666666666666,True
BG,CV,0.9435147671892431,2020,41,0.78125,1.5957446808510636,0.7333333333333334,0.6666666666666666,True
BG,CX,0.7012171082983132,2020,4,0.203125,0.7611702127659575,1.2666666666666666,0.6666666666666666,True
BG,CX,0.7012171082983132,2020,13,0.203125,0.5585106382978723,1.3333333333333333,0.6666666666666666,True
BG,CX,0.7012171082983132,2020,35,0.203125,0.598404255319149,1.7333333333333334,0.6666666666666666,True
BG,CX,0.7012171082983132,2020,37,0.203125,0.7978723404255319,0.39999999999999997,0.6666666666666666,True
BG,CX,0.7012171082983132,2020,45,0.203125,0.598404255319149,1.8666666666666665,0.6666666666666666,True
BG,CX,0.7012171082983132,2020,47,0.203125,0.598404255319149,1.2666666666666666,0.6666666666666666,True
BG,CX,0.7012171082983132,2021,3,0.203125,0.6781914893617021,5.266666666666667,1.3333333333333333,True
BG,CY,0.4546876703825797,2020,42,0.390625,0.851063829787234,0.26666666666666666,0.6666666666666666,True
BG,CY,0.4546876703825797,2021,3,0.390625,0.8510638297872342,1.7333333333333334,0.6666666666666666,True
BG,CY,0.4546876703825797,2021,8,0.390625,0.8723404255319149,1.1333333333333333,0.6666666666666666,False
BG,DA,0.641192111863241,2020,8,0.53125,0.851063829787234,1.1333333333333333,0.6666666666666666,True
